study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18997	SAMEA103885304	ERS1677841	ERX1869483	ERR1806456	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806456/ERR1806456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806456/ERR1806456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806456/ERR1806456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806456/ERR1806456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806456/18913_1#2.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806456/18913_1#2.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806456/18913_1#2.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806456/18913_1#2.cram.crai
PRJEB18997	SAMEA103885198	ERS1677817	ERX1869484	ERR1806457	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806457/ERR1806457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806457/ERR1806457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806457/ERR1806457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806457/ERR1806457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806457/18913_1#3.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806457/18913_1#3.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806457/18913_1#3.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806457/18913_1#3.cram.crai
PRJEB18997	SAMEA103885320	ERS1677809	ERX1869485	ERR1806458	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806458/ERR1806458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806458/ERR1806458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806458/ERR1806458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806458/ERR1806458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806458/18913_1#4.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806458/18913_1#4.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806458/18913_1#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806458/18913_1#4.cram.crai
PRJEB18997	SAMEA103885114	ERS1677805	ERX1869486	ERR1806459	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806459/ERR1806459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806459/ERR1806459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806459/ERR1806459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806459/ERR1806459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806459/18913_1#7.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806459/18913_1#7.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806459/18913_1#7.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806459/18913_1#7.cram.crai
PRJEB18997	SAMEA103885347	ERS1677829	ERX1869487	ERR1806460	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806460/ERR1806460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806460/ERR1806460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806460/ERR1806460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806460/ERR1806460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806460/18913_1#8.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806460/18913_1#8.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806460/18913_1#8.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806460/18913_1#8.cram.crai
PRJEB18997	SAMEA103885125	ERS1677840	ERX1869488	ERR1806461	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806461/ERR1806461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806461/ERR1806461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806461/ERR1806461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806461/ERR1806461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806461/18913_1#11.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806461/18913_1#11.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806461/18913_1#11.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806461/18913_1#11.cram.crai
PRJEB18997	SAMEA103885095	ERS1677816	ERX1869489	ERR1806462	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806462/ERR1806462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806462/ERR1806462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806462/ERR1806462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806462/ERR1806462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806462/18913_1#12.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806462/18913_1#12.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806462/18913_1#12.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806462/18913_1#12.cram.crai
PRJEB18997	SAMEA103884994	ERS1677808	ERX1869490	ERR1806463	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806463/ERR1806463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806463/ERR1806463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806463/ERR1806463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806463/ERR1806463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806463/18913_1#13.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806463/18913_1#13.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806463/18913_1#13.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806463/18913_1#13.cram.crai
PRJEB18997	SAMEA103884877	ERS1677804	ERX1869491	ERR1806464	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806464/ERR1806464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806464/ERR1806464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806464/ERR1806464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806464/ERR1806464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806464/18913_1#16.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806464/18913_1#16.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806464/18913_1#16.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806464/18913_1#16.cram.crai
PRJEB18997	SAMEA103885102	ERS1677828	ERX1869492	ERR1806465	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806465/ERR1806465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806465/ERR1806465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806465/ERR1806465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806465/ERR1806465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806465/18913_1#17.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806465/18913_1#17.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806465/18913_1#17.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806465/18913_1#17.cram.crai
PRJEB18997	SAMEA103885383	ERS1677843	ERX1869493	ERR1806466	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806466/ERR1806466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806466/ERR1806466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806466/ERR1806466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806466/ERR1806466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806466/18913_1#20.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806466/18913_1#20.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806466/18913_1#20.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806466/18913_1#20.cram.crai
PRJEB18997	SAMEA103884875	ERS1677819	ERX1869494	ERR1806467	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806467/ERR1806467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806467/ERR1806467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806467/ERR1806467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806467/ERR1806467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806467/18913_1#21.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806467/18913_1#21.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806467/18913_1#21.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806467/18913_1#21.cram.crai
PRJEB18997	SAMEA103885333	ERS1677811	ERX1869495	ERR1806468	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806468/ERR1806468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806468/ERR1806468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806468/ERR1806468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806468/ERR1806468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806468/18913_1#22.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806468/18913_1#22.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806468/18913_1#22.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806468/18913_1#22.cram.crai
PRJEB18997	SAMEA103885004	ERS1677815	ERX1869496	ERR1806469	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806469/ERR1806469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806469/ERR1806469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806469/ERR1806469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806469/ERR1806469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806469/18913_1#25.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806469/18913_1#25.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806469/18913_1#25.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806469/18913_1#25.cram.crai
PRJEB18997	SAMEA103885392	ERS1677831	ERX1869497	ERR1806470	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806470/ERR1806470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806470/ERR1806470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806470/ERR1806470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806470/ERR1806470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806470/18913_1#26.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806470/18913_1#26.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806470/18913_1#26.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806470/18913_1#26.cram.crai
PRJEB18997	SAMEA103884985	ERS1677842	ERX1869498	ERR1806471	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806471/ERR1806471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806471/ERR1806471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806471/ERR1806471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806471/ERR1806471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806471/18913_1#29.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806471/18913_1#29.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806471/18913_1#29.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806471/18913_1#29.cram.crai
PRJEB18997	SAMEA103884916	ERS1677818	ERX1869499	ERR1806472	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806472/ERR1806472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806472/ERR1806472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806472/ERR1806472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806472/ERR1806472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806472/18913_1#30.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806472/18913_1#30.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806472/18913_1#30.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806472/18913_1#30.cram.crai
PRJEB18997	SAMEA103885372	ERS1677810	ERX1869500	ERR1806473	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806473/ERR1806473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806473/ERR1806473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806473/ERR1806473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806473/ERR1806473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806473/18913_1#31.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806473/18913_1#31.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806473/18913_1#31.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806473/18913_1#31.cram.crai
PRJEB18997	SAMEA103885319	ERS1677814	ERX1869501	ERR1806474	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806474/ERR1806474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806474/ERR1806474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806474/ERR1806474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806474/ERR1806474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806474/18913_1#34.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806474/18913_1#34.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806474/18913_1#34.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806474/18913_1#34.cram.crai
PRJEB18997	SAMEA103885043	ERS1677830	ERX1869502	ERR1806475	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806475/ERR1806475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806475/ERR1806475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806475/ERR1806475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/005/ERR1806475/ERR1806475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806475/18913_1#35.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806475/18913_1#35.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806475/18913_1#35.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806475/18913_1#35.cram.crai
PRJEB18997	SAMEA103885136	ERS1677833	ERX1869503	ERR1806476	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806476/ERR1806476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806476/ERR1806476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806476/ERR1806476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/006/ERR1806476/ERR1806476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806476/18913_1#37.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806476/18913_1#37.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806476/18913_1#37.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806476/18913_1#37.cram.crai
PRJEB18997	SAMEA103885242	ERS1677866	ERX1869504	ERR1806477	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806477/ERR1806477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806477/ERR1806477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806477/ERR1806477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/007/ERR1806477/ERR1806477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806477/18913_1#38.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806477/18913_1#38.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806477/18913_1#38.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806477/18913_1#38.cram.crai
PRJEB18997	SAMEA103884971	ERS1677821	ERX1869505	ERR1806478	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806478/ERR1806478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806478/ERR1806478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806478/ERR1806478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/008/ERR1806478/ERR1806478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806478/18913_1#39.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806478/18913_1#39.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806478/18913_1#39.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806478/18913_1#39.cram.crai
PRJEB18997	SAMEA103885218	ERS1677813	ERX1869506	ERR1806479	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806479/ERR1806479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806479/ERR1806479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806479/ERR1806479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/009/ERR1806479/ERR1806479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806479/18913_1#41.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806479/18913_1#41.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806479/18913_1#41.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806479/18913_1#41.cram.crai
PRJEB18997	SAMEA103885024	ERS1677867	ERX1869507	ERR1806480	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806480/ERR1806480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806480/ERR1806480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806480/ERR1806480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/000/ERR1806480/ERR1806480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806480/18913_1#43.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806480/18913_1#43.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806480/18913_1#43.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806480/18913_1#43.cram.crai
PRJEB18997	SAMEA103885228	ERS1677837	ERX1869508	ERR1806481	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806481/ERR1806481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806481/ERR1806481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806481/ERR1806481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/001/ERR1806481/ERR1806481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806481/18913_1#44.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806481/18913_1#44.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806481/18913_1#44.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806481/18913_1#44.cram.crai
PRJEB18997	SAMEA103885182	ERS1677832	ERX1869509	ERR1806482	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806482/ERR1806482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806482/ERR1806482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806482/ERR1806482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/002/ERR1806482/ERR1806482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806482/18913_1#45.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806482/18913_1#45.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806482/18913_1#45.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806482/18913_1#45.cram.crai
PRJEB18997	SAMEA103885041	ERS1677859	ERX1869510	ERR1806483	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806483/ERR1806483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806483/ERR1806483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806483/ERR1806483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/003/ERR1806483/ERR1806483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806483/18913_1#46.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806483/18913_1#46.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806483/18913_1#46.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806483/18913_1#46.cram.crai
PRJEB18997	SAMEA103885212	ERS1677820	ERX1869511	ERR1806484	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806484/ERR1806484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806484/ERR1806484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806484/ERR1806484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR180/004/ERR1806484/ERR1806484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806484/18913_1#47.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806484/18913_1#47.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806484/18913_1#47.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR180/ERR1806484/18913_1#47.cram.crai
